id,title,releaseDate,ratingValue,ratingCount,genres,duration,url,posterUrl,description
1522689,Why Did I Get Married Again?,8 September 2026,7.1,8,Romance | Comedy | Drama,,https://www.themoviedb.org/movie/1522689,https://image.tmdb.org/t/p/w500/bgZN3gniRohjfKdsw1Q7EGBAyqz.jpg,"Para pasangan berkumpul kembali dalam pernikahan putri Marcus dan Angela, yang menghadirkan drama lama dan baru saat mereka bertanya, ""Mengapa dahulu kita menikah lagi?"""
1303331,धमाल ४,10 Juli 2026,3.35,10,Comedy,,https://www.themoviedb.org/movie/1303331,https://image.tmdb.org/t/p/w500/5d7hpbefNiuebl5eqP5cRrckVxs.jpg,
76600,Avatar: The Way of Water,14 Desember 2022,7.584,14600,Action | Adventure | Science Fiction,,https://www.themoviedb.org/movie/76600,https://image.tmdb.org/t/p/w500/t6HIqrRAclMCA60NsSmeqe9RmNV.jpg,"Jake Sully (Sam Worthington), manusia yang menjadi mutant melalui Program Avatar, tinggal bersama pasangannya Neytiri (Zoe Saldana), dan anak-anak mereka. Mereka yang biasa hidup di darat, berjanji akan melakukan segala hal untuk tetap bersama. Namun, mereka harus menjelajahi wilayah hutan Pandora dan menghadapi datangnya pelbagai ancaman, serta bekerjasama dengan klan Metkayina yang hidup di bawah air."
911430,F1,25 Juni 2025,7.821,4624,Action | Drama,,https://www.themoviedb.org/movie/911430,https://image.tmdb.org/t/p/w500/n2dl40dj2ljN2QGClqhMPpZUDqO.jpg,"Legenda balap Sonny Hayes dibujuk untuk memimpin tim Formula 1 yang kesulitan, dan membimbing pembalap muda berbakat, sambil mengejar satu peluang terakhir untuk menebus kesalahan."
1054867,One Battle After Another,23 September 2025,7.334,4214,Thriller | Crime | Comedy,,https://www.themoviedb.org/movie/1054867,https://image.tmdb.org/t/p/w500/lbBWwxBht4JFP5PsuJ5onpMqugW.jpg,"Bob revolusioner yang tercuci hidup dalam keadaan paranoia yang dirajam, bertahan hidup di luar jaringan dengan putrinya yang bersemangat dan mandiri, Willa. Ketika musuh bebuyutannya muncul kembali setelah 16 tahun dan dia hilang, mantan radikal berebut untuk menemukannya, ayah dan anak perempuan keduanya berjuang melawan konsekuensi dari masa lalunya."
1368166,The Housemaid,18 Desember 2025,7.257,3020,Mystery | Thriller,,https://www.themoviedb.org/movie/1368166,https://image.tmdb.org/t/p/w500/cWsBscZzwu5brg9YjNkGewRUvJX.jpg,"Berusaha melarikan diri dari masa lalunya, Millie Calloway menerima pekerjaan sebagai pembantu rumah tangga yang tinggal bersama pasangan kaya Nina dan Andrew Winchester. Namun, apa yang awalnya merupakan pekerjaan impian dengan cepat berubah menjadi sesuatu yang jauh lebih berbahaya—permainan rahasia, skandal, dan kekuasaan yang seksi dan menggoda."
822653,劇場版 魔法少女まどか☆マギカ〈ワルプルギスの廻天〉,28 Agustus 2026,0,0,Animation | Drama | Mystery | Fantasy,,https://www.themoviedb.org/movie/822653,https://image.tmdb.org/t/p/w500/tc7wW6whJSvxM9f5RdqmQVpdl6n.jpg,
12,Finding Nemo,30 Mei 2003,7.821,20948,Animation | Family | Adventure,,https://www.themoviedb.org/movie/12,https://image.tmdb.org/t/p/w500/eHuGQ10FUzK1mdOY69wF5pGgEf5.jpg,
198663,The Maze Runner,10 September 2014,7.19,18440,Action | Mystery | Science Fiction | Thriller,,https://www.themoviedb.org/movie/198663,https://image.tmdb.org/t/p/w500/ode14q7WtDugFDp78fo9lCsmay9.jpg,
950396,The Gorge,13 Februari 2025,7.694,4172,Romance | Science Fiction | Thriller,,https://www.themoviedb.org/movie/950396,https://image.tmdb.org/t/p/w500/7iMBZzVZtG0oBug4TfqDb9ZxAOa.jpg,"Dua agen yang sangat terlatih makin akrab dari kejauhan setelah ditugaskan untuk menjaga sisi berlawanan di jurang misterius. Saat kejahatan muncul dari bawah, mereka harus bekerja sama agar selamat dari apa yang ada di dalamnya."
335984,Blade Runner 2049,4 Oktober 2017,7.605,15637,Science Fiction | Drama,,https://www.themoviedb.org/movie/335984,https://image.tmdb.org/t/p/w500/gajva2L0rPYkEWjzgFlBXCAVBE5.jpg,"Tiga puluh tahun setelah peristiwa pada film sebelumnya, blade runner yang baru, petugas LAPD bernama K, membongkar rahasia yang telah tersimpan lama yang dapat membuat kekacauan di masyarakat. Penemuan tsb membuat K terdorong untuk mencari Rick Deckard, mantan polisi yang telah hilang selama 30 tahun."
425274,Now You See Me: Now You Don't,12 November 2025,6.465,1805,Crime | Thriller,,https://www.themoviedb.org/movie/425274,https://image.tmdb.org/t/p/w500/oD3Eey4e4Z259XLm3eD3WGcoJAh.jpg,
330457,Frozen II,20 November 2019,7.225,10459,Family | Animation | Adventure | Comedy | Fantasy,,https://www.themoviedb.org/movie/330457,https://image.tmdb.org/t/p/w500/mINJaa34MtknCYl5AjtNJzWj8cD.jpg,
105,Back to the Future,3 Juli 1985,8.3,22354,Adventure | Comedy | Science Fiction,,https://www.themoviedb.org/movie/105,https://image.tmdb.org/t/p/w500/vN5B5WgYscRGcQpVhHl6p9DDTP0.jpg,
389,12 Angry Men,10 April 1957,8.571,10340,Drama,,https://www.themoviedb.org/movie/389,https://image.tmdb.org/t/p/w500/zhG3vKWyDRaZYoaww1UVAi29T9h.jpg,"Setelah argumen penutup dalam persidangan pembunuhan, 12 anggota juri harus berunding, dengan vonis bersalah yang berarti kematian bagi terdakwa, seorang remaja dari kota. Ketika belasan orang itu mencoba untuk mencapai keputusan bulat saat diasingkan di sebuah ruangan, seorang juri meragukan beberapa elemen dari kasus tersebut. Masalah pribadi segera muncul ke permukaan, dan konflik mengancam untuk menggagalkan proses rumit yang akan menentukan nasib seorang anak laki-laki."
102382,The Amazing Spider-Man 2,16 April 2014,6.559,14704,Action | Adventure | Science Fiction,,https://www.themoviedb.org/movie/102382,https://image.tmdb.org/t/p/w500/bU7nTmvmy0h3VUP01v1T2imgH6N.jpg,"Bagi Peter Parker, hidup itu sibuk. Di antara mengalahkan orang-orang jahat sebagai Spider-Man dan menghabiskan waktu dengan orang yang dicintainya, Gwen Stacy, kelulusan SMA tidak akan pernah cukup cepat. Peter tidak melupakan janji yang dibuatnya kepada ayah Gwen untuk melindunginya dengan menjauh, tetapi itu adalah janji yang tidak dapat ditepatinya. Keadaan akan berubah bagi Peter ketika penjahat baru, Electro, muncul, teman lamanya, Harry Osborn, kembali, dan Peter menemukan petunjuk baru tentang masa lalunya."
933260,The Substance,7 September 2024,7.129,6430,Horror | Science Fiction,,https://www.themoviedb.org/movie/933260,https://image.tmdb.org/t/p/w500/vhbQQdPnfLUxhdXhREITF5cYppT.jpg,"Seorang selebriti yang mulai menurun popularitasnya memutuskan untuk menggunakan obat ilegal, zat obat tersebut dapat mereplikasi sel untuk sementara waktu sehingga menciptakan versi dirinya yang lebih muda dan lebih baik."
652,Troy,13 Mei 2004,7.19,11487,Action | Adventure,,https://www.themoviedb.org/movie/652,https://image.tmdb.org/t/p/w500/a07wLy4ONfpsjnBqMwhlWTJTcm.jpg,"Ratu Helen kabur dari Sparta untuk bersama sang kekasih, Pangeran Troy. Yunani pun menghimpun semua armada dan merancang pengepungan selama 10 tahun sebagai balasannya."
23916,Paradise Alley,22 September 1978,5.917,163,Action | Drama,,https://www.themoviedb.org/movie/23916,https://image.tmdb.org/t/p/w500/tF3YenU48fn1Ml0AMRvsG6nSP9V.jpg,
502356,The Super Mario Bros. Movie,5 April 2023,7.593,11114,Family | Comedy | Adventure | Fantasy | Animation,,https://www.themoviedb.org/movie/502356,https://image.tmdb.org/t/p/w500/qNBAXBIQlnOThrVvA6mA2B5ggV6.jpg,"Ketika sedang bekerja di bawah tanah untuk memperbaiki pipa air, Mario dan Luigi, yang merupakan tukang ledeng dari Brooklyn, tiba-tiba terhisap ke dalam pipa misterius dan masuk ke dunia yang sangat berbeda. Mereka berada di tempat yang ajaib dan aneh. Tapi sayangnya, mereka terpisah satu sama lain. Mario memulai petualangan besar untuk mencari dan menemukan Luigi."
1022789,Inside Out 2,11 Juni 2024,7.538,6963,Animation | Adventure | Comedy | Family,,https://www.themoviedb.org/movie/1022789,https://image.tmdb.org/t/p/w500/vpnVM9B6NMmQpWeZvzLvDESb2QY.jpg,
1530121,The Girl in the River,4 September 2026,8,7,Crime | Thriller,,https://www.themoviedb.org/movie/1530121,https://image.tmdb.org/t/p/w500/zk2saSFclmoJDxBovrOTp8W6NSz.jpg,
324786,Hacksaw Ridge,7 Oktober 2016,8.193,15267,Drama | History | War,,https://www.themoviedb.org/movie/324786,https://image.tmdb.org/t/p/w500/fnOMP6mjmOmZwmlC1n0K7ivrzt1.jpg,"Bercerita mengenai Desmond T. Doss, seorang dokter tentara Amerika Serikat yang menolak membawa satu pun senjata dalam peperangan, karena keyakinan yang ia anut. Dalam pertempuran Okinawa di era Perang Dunia kedua, Desmond berhasil mengevakuasi 75 orang tentara, sendirian, dan tanpa satu pun peluru ia tembakkan.  Doss menjadi satu - satunya tentara yang tidak pernah mengangkat senjata selama perang dunia kedua. Selain itu, dia menjadi orang pertama yang menuntut haknya untuk tidak sepenuhnya mengikuti perintah militer dalam sejarah Amerika Serikat, yang dianugerahi penghargaan tertinggi tentara Amerika, yaitu Medal of Honor."
1380417,By Any Means,2 September 2026,8.1,12,History | Crime | Drama,,https://www.themoviedb.org/movie/1380417,https://image.tmdb.org/t/p/w500/f4hdIed8vh10O8TkQ1CkHS8MQ3G.jpg,
269149,Zootopia,11 Februari 2016,7.765,18503,Animation | Adventure | Family | Comedy,,https://www.themoviedb.org/movie/269149,https://image.tmdb.org/t/p/w500/hlK0e0wAQ3VLuJcsfIYPvb4JVud.jpg,"Bertekad untuk membuktikan dirinya, Petugas Judy Hopps, kelinci pertama di kepolisian Zootopia, melompat pada kesempatan untuk memecahkan kasus pertamanya - bahkan jika itu berarti bermitra dengan penipu rubah Nick Wilde untuk memecahkan misteri."
76341,Mad Max: Fury Road,13 Mei 2015,7.637,24564,Action | Adventure | Science Fiction,,https://www.themoviedb.org/movie/76341,https://image.tmdb.org/t/p/w500/ulcAi4dKpAjHwYGS08vNyx9H6I9.jpg,"Di sebuah gurun pascaapokaliptik, Max membantu wanita pemberontak dan sekelompok tahanan wanita melarikan diri dari tirani, mengusir ancaman dan mencari tanah air mereka."
1765072,You Can See Everything,6 September 2026,9,1,Documentary,,https://www.themoviedb.org/movie/1765072,https://image.tmdb.org/t/p/w500/qhFWz1BsEMg5rcs6TAstmGQggMT.jpg,
240,The Godfather Part II,20 Desember 1974,8.6,14301,Drama | Crime,,https://www.themoviedb.org/movie/240,https://image.tmdb.org/t/p/w500/sSuQTCZwqKrNBNIsksO9IAUoWP9.jpg,
49026,The Dark Knight Rises,17 Juli 2012,7.797,24896,Action | Crime | Drama | Thriller,,https://www.themoviedb.org/movie/49026,https://image.tmdb.org/t/p/w500/hr0L2aueqlP2BYUblTTjmtn0hw4.jpg,"Setelah kematian Jaksa Distrik Harvey Dent, Batman mengambil tanggung jawab atas kejahatan Dent untuk melindungi reputasi mendiang pengacara dan kemudian diburu oleh Departemen Kepolisian Kota Gotham. Delapan tahun kemudian, Batman bertemu Selina Kyle yang misterius dan Bane yang jahat, seorang pemimpin teroris baru yang menguasai yang terbaik di Gotham. The Dark Knight muncul kembali untuk melindungi kota yang mencapnya sebagai musuh."
1241982,Moana 2,21 November 2024,6.989,3271,Adventure | Animation | Comedy | Family | Fantasy,,https://www.themoviedb.org/movie/1241982,https://image.tmdb.org/t/p/w500/aLVkiINlIeCkcZIzb7XHzPYgO6L.jpg,"Setelah menerima panggilan tak terduga dari nenek moyangnya yang mencari jalan, Moana harus melakukan perjalanan ke lautan jauh dan ke perairan berbahaya yang telah lama hilang untuk sebuah petualangan yang belum pernah ia hadapi."
150540,Masuk Keluar,17 Juni 2015,7.906,23860,Animation | Family | Adventure | Drama | Comedy,,https://www.themoviedb.org/movie/150540,https://image.tmdb.org/t/p/w500/2H1TmgdfNtsKlU9jKdeNyYL5y8T.jpg,"Tumbuh dewasa bisa menjadi jalan yang bergelombang, dan tidak terkecuali bagi Riley, yang tercerabut dari kehidupannya di Midwest ketika ayahnya memulai pekerjaan baru di San Francisco. Emosi pemandu Riley— Kegembiraan, Ketakutan, Kemarahan, Jijik, dan Kesedihan — hidup di Markas Besar, pusat kendali di dalam pikiran Riley, tempat mereka membantu menasihatinya melalui kehidupan sehari-hari dan berusaha menjaga hal-hal positif, tetapi emosi bertentangan tentang cara terbaik untuk menavigasi suatu kota baru, rumah dan sekolah."
1078605,Weapons,4 Agustus 2025,7.255,3900,Horror | Mystery,,https://www.themoviedb.org/movie/1078605,https://image.tmdb.org/t/p/w500/cpf7vsRZ0MYRQcnLWteD5jK9ymT.jpg,
244786,Whiplash,10 Oktober 2014,8.375,17053,Drama | Music | Thriller,,https://www.themoviedb.org/movie/244786,https://image.tmdb.org/t/p/w500/7fn624j5lj3xTme2SgiLCeuedmO.jpg,"Demi impian menjadi pemain drum terhebat, Andrew, drummer muda berbakat mendaftar di sebuah konservatorium musik dengan mentor Terence Fletcher - yang terkenal dengan cara pengajaran sangat brutal."
68721,Iron Man 3,18 April 2013,6.931,23846,Action | Adventure | Science Fiction,,https://www.themoviedb.org/movie/68721,https://image.tmdb.org/t/p/w500/qhPtAc1TKbMPqNvcdXSOn9Bn7hZ.jpg,"Setelah peristiwa besar di New York bersama Avengers, Stark terus mengalami rasa gelisah dan cemas.  Ia membuat lebih banyak baju besi Iron Man untuk mengatasi rasa takutnya, namun hal itu malah membuatnya semakin terisolasi dan konflik dengan kekasihnya, Pepper Potts.  Ditengah kekhawatiran Stark, teror baru muncul dalam wujud seorang teroris bernama Mandarin yang mengancam Amerika dengan serangkaian pengeboman misterius.  Ketika rumah Stark diserang dan dihancurkan oleh pasukan Mandarin, Stark harus menghadapi kenyataan bahwa musuh barunya memiliki kekuatan dan sumber daya yang luar biasa.  Terdampar di tempat yang jauh dari rumahnya, Stark harus bergantung pada kecerdasannya dan kemampuan improvisasinya untuk bertahan hidup dan melawan ancaman."
205596,The Imitation Game,14 November 2014,7.979,18389,History | Drama | Thriller | War,,https://www.themoviedb.org/movie/205596,https://image.tmdb.org/t/p/w500/zSqJ1qFq8NXFfi7JeIYMlzyR0dx.jpg,
350,The Devil Wears Prada,29 Juni 2006,7.436,14205,Drama | Comedy,,https://www.themoviedb.org/movie/350,https://image.tmdb.org/t/p/w500/8912AsVuS7Sj915apArUFbv6F9L.jpg,Seorang gadis yang baru lulus kuliah menemukan kekuatan—dan gaya—miliknya sendiri saat berusaha keras meraih sukses sebagai asisten editor kejam sebuah majalah mode.
675,Harry Potter and the Order of the Phoenix,8 Juli 2007,7.672,21193,Adventure | Fantasy,,https://www.themoviedb.org/movie/675,https://image.tmdb.org/t/p/w500/5aOyriWkPec0zUDxmHFP9qMmBaj.jpg,"Sekembalinya untuk tahun kelima studinya di Hogwarts, Harry terkejut saat mengetahui bahwa peringatannya tentang kembalinya Lord Voldemort telah diabaikan. Karena tidak punya pilihan, Harry mengambil tindakan sendiri, melatih sekelompok kecil siswa untuk mempertahankan diri melawan ilmu hitam."
1318447,Apex,24 April 2026,6.89,1906,Action | Thriller,,https://www.themoviedb.org/movie/1318447,https://image.tmdb.org/t/p/w500/eTp7gSPkSF3Aw79mNx1NkBP1PZT.jpg,Seorang wanita yang berduka nekat bertualang sendirian di alam liar Australia dan terjebak dalam permainan gila dengan pembunuh licik yang menganggapnya sebagai mangsa.
453395,Doctor Strange in the Multiverse of Madness,4 Mei 2022,7.223,10787,Fantasy | Action | Adventure,,https://www.themoviedb.org/movie/453395,https://image.tmdb.org/t/p/w500/ddJcSKbcp4rKZTmuyWaMhuwcfMz.jpg,"Sinopsis Doctor Strange in the Multiverse of Madness mengisahkan Stephen Strange yang kedatangan tamu dari semesta lain, yaitu America Chavez. Kehadiran America ke semesta Strange yang berada di universe utama MCU adalah untuk meminta bantuan sang superhero"
4935,ハウルの動く城,9 September 2004,8.386,11409,Fantasy | Animation | Adventure,,https://www.themoviedb.org/movie/4935,https://image.tmdb.org/t/p/w500/v0K2e1t6ocUNnkZ9BeiFdcOT9LG.jpg,
980477,哪吒之魔童闹海,29 Januari 2025,8.156,813,Animation | Action | Fantasy | Adventure,,https://www.themoviedb.org/movie/980477,https://image.tmdb.org/t/p/w500/gCdOzIGlJjCS5bx4ME4dgBZ5lWo.jpg,
1724,The Incredible Hulk,12 Juni 2008,6.26,13115,Science Fiction | Action | Adventure,,https://www.themoviedb.org/movie/1724,https://image.tmdb.org/t/p/w500/gKzYx79y0AQTL4UAk1cBQJ3nvrm.jpg,"Ilmuwan Bruce Banner menjelajahi planet ini untuk mencari penawar bagi kekuatan amarah yang tak terkendali dalam dirinya: Hulk. Namun, ketika para dalang militer yang ingin memanfaatkan kekuatannya memaksanya kembali ke peradaban, ia mendapati dirinya berhadapan langsung dengan musuh baru yang mematikan."
14160,Up,28 Mei 2009,7.96,22093,Animation | Comedy | Family | Adventure,,https://www.themoviedb.org/movie/14160,https://image.tmdb.org/t/p/w500/mFvoEwSfLqbcWwFsDjQebn9bzFe.jpg,"Carl Fredricksen yang berusia 78 tahun melakukan perjalanan ke Paradise Falls di rumahnya yang dilengkapi dengan balon, secara tidak sengaja membawa penumpang gelap."
967998,Conspiração Fatal,26 Mei 2022,6.4,5,Horror,,https://www.themoviedb.org/movie/967998,https://image.tmdb.org/t/p/w500/zpj3nNoc5xaUZTIdnuhwXwUcRag.jpg,
767,Harry Potter and the Half-Blood Prince,15 Juli 2009,7.7,21164,Adventure | Fantasy,,https://www.themoviedb.org/movie/767,https://image.tmdb.org/t/p/w500/z7uo9zmQdQwU5ZJHFpv2Upl30i1.jpg,"Ketika Lord Voldemort mempererat cengkeramannya pada dunia Muggle dan sihir, Hogwarts bukan lagi tempat yang aman. Harry curiga bahaya mungkin ada di dalam kastil, tetapi Dumbledore lebih berniat mempersiapkannya untuk pertempuran terakhir yang akan segera terjadi. Bersama-sama mereka bekerja untuk menemukan kunci untuk membuka pertahanan Voldemort dan untuk tujuan ini, Dumbledore merekrut teman lama dan koleganya Horace Slughorn, yang dia yakini menyimpan informasi penting. Bahkan ketika pertikaian yang menentukan sudah dekat, romansa berkembang untuk Harry, Ron, Hermione, dan teman-teman sekelas mereka. Cinta sedang mengudara, namun bahaya menghadang dan Hogwarts mungkin tidak akan pernah sama lagi."
210577,Gone Girl,1 Oktober 2014,7.89,20368,Mystery | Thriller | Drama,,https://www.themoviedb.org/movie/210577,https://image.tmdb.org/t/p/w500/ts996lKsxvjkO2yiYG0ht4qAicO.jpg,"Gone Girl adalah sebuah film thriller psikologis Amerika Serikat yang rilis pada tahun 2014. Film ini disutradarai oleh David Fincher. Skenario film ini ditulis oleh Gillian Flynn, berdasarkan pada novel karangannya yang memiliki judul yang sama. Film ini dibintangi Ben Affleck dan Rosamund Pike"
106646,The Wolf of Wall Street,25 Desember 2013,8.026,26478,Crime | Drama | Comedy,,https://www.themoviedb.org/movie/106646,https://image.tmdb.org/t/p/w500/kW9LmvYHAaS9iA0tHmZVq8hQYoq.jpg,
614479,Insidious: The Red Door,5 Juli 2023,6.518,2097,Horror | Thriller,,https://www.themoviedb.org/movie/614479,https://image.tmdb.org/t/p/w500/d07phJqCx6z5wILDYqkyraorDPi.jpg,"bercerita tentang kehidupan keluarga Lambert 10 tahun setelah insiden misterius yang terjadi pada chapter sebelumnya di INSIDIOUS : THE LAST KEY (2018). Film dibuka dengan kisah Dalton Lambert, anak laki-laki dari Josh Lambert dan Renai Lambert yang berhasil menjadi mahasiswa baru di kampus impiannya, Ivy-League University.  Untuk itu, mereka harus pergi ke wilayah timur untuk mengantar Dalton berkuliah di sana. Namun, mimpi yang selama ini Dalton idamkan seketika berubah menjadi mimpi buruk karena teror arwah yang dahulu pernah mengganggunya kembali datang. Mengetahui hal tersebut, Dalton bersama dengan Josh mencoba untuk mencari tahu apa yang menyebabkan keluarga mereka kembali diusik. Mereka pun terpaksa kembali memasuki The Red Door, gerbang penghubung antara dunia manusia dengan dunia arwah atau yang disebut dengan The Further."
920,Cars,8 Juni 2006,7.05,15484,Animation | Adventure | Comedy | Family,,https://www.themoviedb.org/movie/920,https://image.tmdb.org/t/p/w500/2Touk3m5gzsqr1VsvxypdyHY5ci.jpg,"Lightning McQueen, mobil balap rookie jagoan yang digerakkan untuk sukses, menemukan bahwa hidup adalah tentang perjalanan, bukan garis finish, ketika dia mendapati dirinya tiba-tiba berbelok di Radiator Springs, kota Route 66 yang mengantuk. Dalam perjalanan melintasi negara ke Kejuaraan Piala Piston besar di California untuk bersaing dengan dua pemain pro berpengalaman, McQueen mengenal karakter offbeat kota."
315162,Puss in Boots: The Last Wish,7 Desember 2022,8.216,9205,Animation | Adventure | Fantasy | Comedy | Family,,https://www.themoviedb.org/movie/315162,https://image.tmdb.org/t/p/w500/kuf6dutpsT0vSVehic3EZIqkOBt.jpg,Puss in Boots menemukan fakta bahwa kecintaannya pada petualangan telah merenggut nyawanya: dia telah menghabiskan delapan dari sembilan nyawanya. Puss kini memulai petualangan epik untuk menemukan harapan terakhir untuk memulihkan sembilan nyawanya.
1087192,How to Train Your Dragon,6 Juni 2025,7.932,3103,Fantasy | Family | Action | Adventure,,https://www.themoviedb.org/movie/1087192,https://image.tmdb.org/t/p/w500/53dsJ3oEnBhTBVMigWJ9tkA5bzJ.jpg,
284053,Thor: Ragnarok,2 Oktober 2017,7.58,22453,Action | Science Fiction | Comedy | Adventure,,https://www.themoviedb.org/movie/284053,https://image.tmdb.org/t/p/w500/rzRwTcFvttcN1ZpX2xv4j3tSdJu.jpg,"Setelah mendengar muncul berbagai permasalahan di tempat asalnya, Thor (Chris Hemsworth) pulang ke Asgard. Ia kehilangan senjata andalannya dan terperangkap dalam sebuah penjara.  Namun saat itu juga ia harus berlomba dengan waktu untuk menghentikan ‘Ragnarok’ dengan melawan Hela, musuh kuat yang ingin menghancurkan Asgard."
505642,Black Panther: Wakanda Forever,9 November 2022,6.993,7752,Action | Adventure | Science Fiction,,https://www.themoviedb.org/movie/505642,https://image.tmdb.org/t/p/w500/sv1xJUazXeYqALzczSZ3O6nkH75.jpg,Rakyat Wakanda kali ini akan berjuang untuk melindungi negerinya dari campur tangan kekuatan dunia setelah kematian sang Raja T'Challa.
385687,Fast X,17 Mei 2023,6.982,6481,Action | Crime | Thriller,,https://www.themoviedb.org/movie/385687,https://image.tmdb.org/t/p/w500/fiVW06jE7z9YnO4trhaMEdclSiC.jpg,Dom Toretto dan keluarganya menjadi sasaran putra gembong narkoba Hernan Reyes yang pendendam.
411,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",7 Desember 2005,7.143,11753,Adventure | Family | Fantasy,,https://www.themoviedb.org/movie/411,https://image.tmdb.org/t/p/w500/iREd0rNCjYdf5Ar0vfaW32yrkm.jpg,
346698,Barbie,19 Juli 2023,6.909,11537,Comedy | Adventure | Fantasy,,https://www.themoviedb.org/movie/346698,https://image.tmdb.org/t/p/w500/yBvoDlzpKx9HRk2Pcp8gc0E6SYP.jpg,
950387,A Minecraft Movie,31 Maret 2025,6.224,3273,Family | Fantasy | Comedy | Adventure,,https://www.themoviedb.org/movie/950387,https://image.tmdb.org/t/p/w500/e5TC3WaYa8zRwrn1h4XwCauUlmh.jpg,
284052,Doctor Strange,25 Oktober 2016,7.425,23875,Fantasy | Adventure | Action,,https://www.themoviedb.org/movie/284052,https://image.tmdb.org/t/p/w500/uGBVj3bEbCoZbDjjl9wTxcygko1.jpg,"Hidup Stephen Vincent Strange (Benedict Cumberbatch), seorang doktor bedah yang pintar namun sombong, mendadak berubah drastis. Sebuah kecelakaan mobil membuat kemampuan tangannya menjadi sangat terbatas. Bertekad untuk menyembuhkan kondisinya, ia pun berpetualang mencari obat untuk memulihkan tangannya.  Perjalanan tersebut mempertemukan sang doktor bedah dengan penyihir bernama The Ancient One (Tilda Swinton), yang kemudian mengangkat Strange menjadi murid, dengan tujuan menjadikan ia sebagai pelindung alam manusia. Kali ini Strange harus mengesampingkan egonya, dan menggunakan segala kemampuannya untuk menjadi perantara antara dimensi manusia dan dimensi lain."
156022,The Equalizer,24 September 2014,7.292,10179,Thriller | Action | Crime,,https://www.themoviedb.org/movie/156022,https://image.tmdb.org/t/p/w500/9u4yW7yPA0BQ2pv9XwiNzItwvp8.jpg,"The Equalizer adalah film Amerika Serikat produksi tahun 2014 bergenre thriller aksi yang disutradarai oleh Antoine Fuqua, berdasarkan skenario yang ditulis oleh Richard Wenk, diangkat dari serial drama televisi dengan judul sama"
541671,Ballerina,4 Juni 2025,7.272,2955,Action | Thriller | Crime,,https://www.themoviedb.org/movie/541671,https://image.tmdb.org/t/p/w500/2VUmvqsHb6cEtdfscEA6fqqVzLg.jpg,"Berlangsung selama peristiwa John Wick: Bab 3 - Parabellum, Eve Macarro memulai pelatihannya dalam tradisi pembunuh Ruska Roma."
1709391,हनुमान अंश,7 Agustus 2026,8.6,10,Family | Drama,,https://www.themoviedb.org/movie/1709391,https://image.tmdb.org/t/p/w500/iefsiPPBo80SlKuwbxBOmYbCcxm.jpg,
1656061,Immortal Combat,24 April 2026,4.81,21,Action | Science Fiction | Adventure,,https://www.themoviedb.org/movie/1656061,https://image.tmdb.org/t/p/w500/mhRAgvQ04DTE4zQN3OSyc9Lonj3.jpg,
522627,The Gentlemen,1 Januari 2020,7.657,6852,Action | Comedy | Crime,,https://www.themoviedb.org/movie/522627,https://image.tmdb.org/t/p/w500/jtrhTYB7xSrJxR1vusu99nvnZ1g.jpg,
280092,Insidious: Chapter 3,28 Mei 2015,6.298,3753,Horror | Thriller,,https://www.themoviedb.org/movie/280092,https://image.tmdb.org/t/p/w500/iDdGfdNvY1EX0uDdA4Ru77fwMfc.jpg,"Meski enggan, paranormal Elise Rainier bersedia membantu seorang remaja menghubungi almarhum ibunya. Namun, tanpa sengaja ia melepaskan iblis yang menyiksa si gadis."
383498,Deadpool 2,15 Mei 2018,7.488,19624,Action | Comedy | Adventure,,https://www.themoviedb.org/movie/383498,https://image.tmdb.org/t/p/w500/to0spRl1CMDvyUbOnbb4fTk3VAd.jpg,"Tentara bayaran yang pandai bercanda, Deadpool, melawan Cable yang jahat dan kuat serta penjahat lainnya demi menyelamatkan nyawa seorang anak laki-laki."
414419,Kill Bill: The Whole Bloody Affair,27 Maret 2011,8.1,1412,Action | Crime | Drama | Thriller,,https://www.themoviedb.org/movie/414419,https://image.tmdb.org/t/p/w500/nSOJfWJCdVFZQwXQA7RXn7FIIiY.jpg,
1569947,The Priest: Thanksgiving Massacre,8 Agustus 2025,3.843,70,Horror,,https://www.themoviedb.org/movie/1569947,https://image.tmdb.org/t/p/w500/AiRySv62247N91mfCCAryACGNuv.jpg,
286217,The Martian,30 September 2015,7.707,21779,Science Fiction | Drama | Adventure,,https://www.themoviedb.org/movie/286217,https://image.tmdb.org/t/p/w500/fASz8A0yFE3QB6LgGoOfwvFSseV.jpg,
1168190,Kru Penghancur,28 Januari 2026,7.097,1257,Action | Comedy | Crime | Mystery,,https://www.themoviedb.org/movie/1168190,https://image.tmdb.org/t/p/w500/2JA7ExQhWpBoGvkTvdIxrqHEeD4.jpg,"Dalam KRU PENGHANCUR, saudara tiri, Jonny dan James, bertemu kembali setelah kematian misterius ayah mereka. Saat mereka mencari kebenaran, rahasia terpendam mengungkap konspirasi untuk menghancurkan keluarga mereka. Berlatar di Hawaii, film ini disutradarai oleh Ángel Manuel Soto dan dibintangi oleh Claes Bang, Jacob Batalon, Stephen Root, dan Morena Baccarin."
